class,clock,entityId,eventId,eventTime,eventType,options,periodId,personId,playId,sequence,subType,success,timestamp
sport,PT5M8S,fe8d1885-3952-11ef-9130-af5c55c3771d,2d8ea1b5-a640-1dd8-9ee2-c98b215ede7c,2023-08-24T17:05:08.1,suspension,,1,458c7c77-3953-11ef-b1d0-855e48b08f9c,2d8ea1b5-a640-1dd8-9ee2-c98b215ede7c,39,twoMinutes,,2023-08-24T17:05:08.1
clock,PT5M11S,,35fadf93-88af-160a-a64f-ca128d72b04f,2023-08-24T17:05:11.1,main,,1,,,40,stop,,2023-08-24T17:05:11.1
clock,PT5M11S,,42a8fdf5-3609-10ca-8fd3-f7ae9c7e6f21,2023-08-24T17:05:11.2,main,,1,,,41,start,,2023-08-24T17:05:11.2
sport,PT5M24S,fea93a14-3952-11ef-a7e0-af5c55c3771d,78ca0a8b-a45d-1214-abd6-e5910d87de7f,2023-08-24T17:05:24.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,78ca0a8b-a45d-1214-abd6-e5910d87de7f,42,wing,True,2023-08-24T17:05:24.1
sport,PT5M24S,fea93a14-3952-11ef-a7e0-af5c55c3771d,14e0cbfc-c78f-1897-912a-c18b5365f5c7,2023-08-24T17:05:24.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,78ca0a8b-a45d-1214-abd6-e5910d87de7f,43,,True,2023-08-24T17:05:24.2
sport,PT5M32S,fe8d1885-3952-11ef-9130-af5c55c3771d,0fe968d8-ff55-186a-8378-a79a00d64cd9,2023-08-24T17:05:32.1,goalKeeperChange,{'emptyNet': True},1,,0fe968d8-ff55-186a-8378-a79a00d64cd9,44,,,2023-08-24T17:05:32.1
clock,PT5M46S,,baa2bffc-6ca8-12dc-9bc5-106bc9a88320,2023-08-24T17:05:46.1,main,,1,,,45,stop,,2023-08-24T17:05:46.1
clock,PT5M46S,,bbc90955-7f81-1a6e-8c79-fb5e10c822d1,2023-08-24T17:05:46.2,main,,1,,,46,start,,2023-08-24T17:05:46.2
sport,PT6M36S,fe8d1885-3952-11ef-9130-af5c55c3771d,d3d249ba-cd8c-164c-a131-cbbfc7b7f743,2023-08-24T17:06:36.1,goalKeeperChange,{'emptyNet': False},1,e834a72e-3954-11ef-8893-0119270b4993,d3d249ba-cd8c-164c-a131-cbbfc7b7f743,47,,,2023-08-24T17:06:36.1
sport,PT6M44S,fe8d1885-3952-11ef-9130-af5c55c3771d,53feb9e1-1b3d-1e26-8f9b-5bb9d98563c1,2023-08-24T17:06:44.1,goal,"{'emptyNet': False, 'failureReason': 'SHOT_BLOCKED', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'LEFT'}",1,8a7e323f-3954-11ef-bdc6-a919af319ee5,53feb9e1-1b3d-1e26-8f9b-5bb9d98563c1,48,sixMetre,False,2023-08-24T17:06:44.1
sport,PT6M44S,fea93a14-3952-11ef-a7e0-af5c55c3771d,8451b882-e8b4-1704-8cc5-a414544ca296,2023-08-24T17:06:44.2,block,,1,f24b6a05-3954-11ef-a821-4143a9146400,53feb9e1-1b3d-1e26-8f9b-5bb9d98563c1,49,,True,2023-08-24T17:06:44.2
sport,PT7M4S,fea93a14-3952-11ef-a7e0-af5c55c3771d,a02bb774-6a47-1e61-86f2-4cfc892552c3,2023-08-24T17:07:04.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,a02bb774-6a47-1e61-86f2-4cfc892552c3,50,wing,True,2023-08-24T17:07:04.1
sport,PT7M4S,fea93a14-3952-11ef-a7e0-af5c55c3771d,746352b3-9ac6-1b9f-992e-83dc0a63e874,2023-08-24T17:07:04.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,a02bb774-6a47-1e61-86f2-4cfc892552c3,51,,True,2023-08-24T17:07:04.2
sport,PT7M47S,fe8d1885-3952-11ef-9130-af5c55c3771d,944c385d-257d-1445-8664-2979dde52601,2023-08-24T17:07:47.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,50158fe2-3953-11ef-a039-a9530db97767,944c385d-257d-1445-8664-2979dde52601,52,sixMetre,False,2023-08-24T17:07:47.1
clock,PT7M53S,,6c256400-79f2-1c63-854a-0d8ee03e3cb6,2023-08-24T17:07:53.1,main,,1,,,53,stop,,2023-08-24T17:07:53.1
sport,PT7M53S,fe8d1885-3952-11ef-9130-af5c55c3771d,bf9542e5-d5d6-109e-8b8c-31d44419804c,2023-08-24T17:07:53.2,timeOut,,1,,bf9542e5-d5d6-109e-8b8c-31d44419804c,54,team,,2023-08-24T17:07:53.2
clock,PT7M53S,,3c5a0e90-855e-1beb-af04-4f437780bb68,2023-08-24T17:07:53.3,main,,1,,,55,start,,2023-08-24T17:07:53.3
clock,PT8M9S,,d01ee7f5-e086-1f99-9b35-a741908d2451,2023-08-24T17:08:09.1,main,,1,,,56,stop,,2023-08-24T17:08:09.1
clock,PT8M9S,,8e4ef4cb-ff7d-132b-9c12-7d08955431f2,2023-08-24T17:08:09.2,main,,1,,,57,start,,2023-08-24T17:08:09.2
sport,PT8M25S,fe8d1885-3952-11ef-9130-af5c55c3771d,410a2001-c168-196c-8e59-d43a776b07e3,2023-08-24T17:08:25.1,goal,"{'emptyNet': False, 'failureReason': 'POST', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'LEFT'}",1,513bb541-3953-11ef-a421-a9530db97767,410a2001-c168-196c-8e59-d43a776b07e3,58,nineMetre,False,2023-08-24T17:08:25.1
sport,PT8M25S,fea93a14-3952-11ef-a7e0-af5c55c3771d,1b09fcd6-cc17-1186-8b5d-29916ff6faf6,2023-08-24T17:08:25.2,goal,"{'attackType': 'FAST_BREAK', 'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",1,f24b6a05-3954-11ef-a821-4143a9146400,410a2001-c168-196c-8e59-d43a776b07e3,59,sixMetre,True,2023-08-24T17:08:25.2
sport,PT8M25S,fea93a14-3952-11ef-a7e0-af5c55c3771d,789e94ea-0d42-1a3a-abdf-2a1b050338bc,2023-08-24T17:08:25.3,assist,,1,89fe4d53-3954-11ef-b29b-a919af319ee5,410a2001-c168-196c-8e59-d43a776b07e3,60,,True,2023-08-24T17:08:25.3
clock,PT8M40S,,f8d451c9-2f6b-1749-a43f-cb0dc70f9cdb,2023-08-24T17:08:40.1,main,,1,,,61,stop,,2023-08-24T17:08:40.1
clock,PT8M40S,,de80393f-2309-1adc-aece-3ebfe355c853,2023-08-24T17:08:40.2,main,,1,,,62,start,,2023-08-24T17:08:40.2
sport,PT9M11S,fe8d1885-3952-11ef-9130-af5c55c3771d,0fc34cee-a3eb-1571-9a43-3a210160fff0,2023-08-24T17:09:11.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'LEFT'}",1,513bb541-3953-11ef-a421-a9530db97767,0fc34cee-a3eb-1571-9a43-3a210160fff0,63,sixMetre,False,2023-08-24T17:09:11.1
sport,PT9M47S,fea93a14-3952-11ef-a7e0-af5c55c3771d,5972c592-0ed3-1b91-8c6d-241fdb3c9791,2023-08-24T17:09:47.1,goal,"{'attackType': 'PIVOT', 'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",1,f24b6a05-3954-11ef-a821-4143a9146400,5972c592-0ed3-1b91-8c6d-241fdb3c9791,64,sixMetre,True,2023-08-24T17:09:47.1
sport,PT9M47S,fea93a14-3952-11ef-a7e0-af5c55c3771d,4ea645e8-45d1-10f5-a361-fa236529e3e4,2023-08-24T17:09:47.2,assist,,1,fe9fc8c6-3954-11ef-b8d2-0d6c0b831129,5972c592-0ed3-1b91-8c6d-241fdb3c9791,65,,True,2023-08-24T17:09:47.2
sport,PT10M21S,fe8d1885-3952-11ef-9130-af5c55c3771d,a89549c6-124c-15c8-859b-55151d93dc96,2023-08-24T17:10:21.1,goal,"{'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'RIGHT'}",1,0e79d06e-3956-11ef-aadf-63392ed267d4,a89549c6-124c-15c8-859b-55151d93dc96,66,wing,True,2023-08-24T17:10:21.1
sport,PT10M21S,fe8d1885-3952-11ef-9130-af5c55c3771d,bf6a49c8-6304-1e87-8b38-e6b977fb682b,2023-08-24T17:10:21.2,assist,,1,513bb541-3953-11ef-a421-a9530db97767,a89549c6-124c-15c8-859b-55151d93dc96,67,,True,2023-08-24T17:10:21.2
clock,PT10M40S,,e7e6fc0a-8897-1d1a-a147-13b23e4ef604,2023-08-24T17:10:40.1,main,,1,,,68,stop,,2023-08-24T17:10:40.1
clock,PT10M40S,,593a8e97-88cf-1415-9554-68932bcde25e,2023-08-24T17:10:40.2,main,,1,,,69,start,,2023-08-24T17:10:40.2
sport,PT10M52S,fea93a14-3952-11ef-a7e0-af5c55c3771d,314c6d64-9e13-12c7-af2c-78542dfac4a6,2023-08-24T17:10:52.1,technicalFault,,1,475802bc-3953-11ef-b101-855e48b08f9c,314c6d64-9e13-12c7-af2c-78542dfac4a6,70,ballFault,,2023-08-24T17:10:52.1
sport,PT10M59S,fe8d1885-3952-11ef-9130-af5c55c3771d,58c25b12-c64e-1637-8cde-ce0293d735ac,2023-08-24T17:10:59.1,goal,"{'attackType': 'FAST_BREAK', 'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,5229986a-3953-11ef-a0a0-a9530db97767,58c25b12-c64e-1637-8cde-ce0293d735ac,71,sixMetre,True,2023-08-24T17:10:59.1
sport,PT10M59S,fe8d1885-3952-11ef-9130-af5c55c3771d,f6fc0ef2-ed11-197b-95ff-525eaee43da4,2023-08-24T17:10:59.2,assist,,1,455ee77d-3953-11ef-ab3e-855e48b08f9c,58c25b12-c64e-1637-8cde-ce0293d735ac,72,,True,2023-08-24T17:10:59.2
sport,PT11M17S,fe8d1885-3952-11ef-9130-af5c55c3771d,a623d9e2-1b17-1020-9e05-3c66030ef71a,2023-08-24T17:11:17.1,yellowCard,,1,513bb541-3953-11ef-a421-a9530db97767,a623d9e2-1b17-1020-9e05-3c66030ef71a,73,,,2023-08-24T17:11:17.1
clock,PT11M18S,,e2a551b6-fc86-135d-80bf-6d15c0b4e92e,2023-08-24T17:11:18.1,main,,1,,,74,stop,,2023-08-24T17:11:18.1
clock,PT11M18S,,b08828c3-a8b6-1bba-a178-e69b8ffdfa7d,2023-08-24T17:11:18.2,main,,1,,,75,start,,2023-08-24T17:11:18.2
clock,PT11M20S,,3a877d75-d975-1c0a-9567-dbae7a61af2e,2023-08-24T17:11:20.1,main,,1,,,76,stop,,2023-08-24T17:11:20.1
clock,PT11M20S,,5747537f-9bb4-1a8a-9a0b-fdc16b3d5083,2023-08-24T17:11:20.2,main,,1,,,77,start,,2023-08-24T17:11:20.2
sport,PT11M32S,fea93a14-3952-11ef-a7e0-af5c55c3771d,1c785cfa-cf0c-1900-acbc-1817b94801bd,2023-08-24T17:11:32.1,goal,"{'emptyNet': False, 'failureReason': 'OFF_TARGET', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",1,f79b5dfa-3955-11ef-aa7e-e79bf7b1fa4b,1c785cfa-cf0c-1900-acbc-1817b94801bd,78,nineMetre,False,2023-08-24T17:11:32.1
sport,PT11M49S,fe8d1885-3952-11ef-9130-af5c55c3771d,e8447493-48b3-1226-a418-51567f67a55d,2023-08-24T17:11:49.1,goal,"{'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,8a7e323f-3954-11ef-bdc6-a919af319ee5,e8447493-48b3-1226-a418-51567f67a55d,79,nineMetre,True,2023-08-24T17:11:49.1
sport,PT12M2S,fea93a14-3952-11ef-a7e0-af5c55c3771d,71840063-39bc-11b9-a902-b6938026d263,2023-08-24T17:12:02.1,goal,"{'attackType': 'PIVOT', 'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",1,4471a641-3953-11ef-8b14-855e48b08f9c,71840063-39bc-11b9-a902-b6938026d263,80,sixMetre,True,2023-08-24T17:12:02.1
sport,PT12M2S,fea93a14-3952-11ef-a7e0-af5c55c3771d,0f3b29a2-351c-12d3-9bc0-2db905b638ae,2023-08-24T17:12:02.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,71840063-39bc-11b9-a902-b6938026d263,81,,True,2023-08-24T17:12:02.2
sport,PT12M10S,fe8d1885-3952-11ef-9130-af5c55c3771d,8e72d20c-3a00-1289-a04d-b211b07aa936,2023-08-24T17:12:10.1,goal,"{'attackType': 'PIVOT', 'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",1,5229986a-3953-11ef-a0a0-a9530db97767,8e72d20c-3a00-1289-a04d-b211b07aa936,82,sixMetre,True,2023-08-24T17:12:10.1
sport,PT12M10S,fe8d1885-3952-11ef-9130-af5c55c3771d,1dc692f1-6681-1851-8b84-2847c122b0e7,2023-08-24T17:12:10.2,assist,,1,8a7e323f-3954-11ef-bdc6-a919af319ee5,8e72d20c-3a00-1289-a04d-b211b07aa936,83,,True,2023-08-24T17:12:10.2
sport,PT12M18S,fea93a14-3952-11ef-a7e0-af5c55c3771d,8cc8532d-c40d-1bf1-9725-28c1d7286553,2023-08-24T17:12:18.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'failureReason': 'OFF_TARGET', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,fe9fc8c6-3954-11ef-b8d2-0d6c0b831129,8cc8532d-c40d-1bf1-9725-28c1d7286553,84,sixMetre,False,2023-08-24T17:12:18.1
sport,PT12M30S,fe8d1885-3952-11ef-9130-af5c55c3771d,a8d86739-5ec1-159e-a54c-517907104dfa,2023-08-24T17:12:30.1,technicalFault,,1,8a7e323f-3954-11ef-bdc6-a919af319ee5,a8d86739-5ec1-159e-a54c-517907104dfa,85,ballFault,,2023-08-24T17:12:30.1
sport,PT12M30S,fea93a14-3952-11ef-a7e0-af5c55c3771d,6cbfad6c-bd7b-14b5-a2c0-7f032d60b6dd,2023-08-24T17:12:30.2,steal,,1,4471a641-3953-11ef-8b14-855e48b08f9c,a8d86739-5ec1-159e-a54c-517907104dfa,86,,,2023-08-24T17:12:30.2
sport,PT12M34S,fea93a14-3952-11ef-a7e0-af5c55c3771d,fce04071-b64d-1b5f-93f4-4c73a6b90d44,2023-08-24T17:12:34.1,goal,"{'attackType': 'FAST_BREAK', 'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,fce04071-b64d-1b5f-93f4-4c73a6b90d44,87,sixMetre,True,2023-08-24T17:12:34.1
sport,PT12M34S,fea93a14-3952-11ef-a7e0-af5c55c3771d,4c68cbd8-f9f4-19a9-9e90-f2bca4629ee7,2023-08-24T17:12:34.2,assist,,1,4471a641-3953-11ef-8b14-855e48b08f9c,fce04071-b64d-1b5f-93f4-4c73a6b90d44,88,,True,2023-08-24T17:12:34.2
sport,PT13M12S,fe8d1885-3952-11ef-9130-af5c55c3771d,62432f86-ac43-1443-9930-a93e0b24a483,2023-08-24T17:13:12.1,goal,"{'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'LEFT'}",1,c1fb283e-3954-11ef-af2a-791010fc8985,62432f86-ac43-1443-9930-a93e0b24a483,89,sixMetre,True,2023-08-24T17:13:12.1
clock,PT13M17S,,d65b3358-bcc2-141d-a469-529865698949,2023-08-24T17:13:17.1,main,,1,,,90,stop,,2023-08-24T17:13:17.1
clock,PT13M17S,,9e6f556b-e29f-1593-9d86-c1734784827b,2023-08-24T17:13:17.2,main,,1,,,91,start,,2023-08-24T17:13:17.2
sport,PT13M51S,fea93a14-3952-11ef-a7e0-af5c55c3771d,c7e81d3c-45ee-1a47-a6b4-1d1fa77e2cb0,2023-08-24T17:13:51.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,89fe4d53-3954-11ef-b29b-a919af319ee5,c7e81d3c-45ee-1a47-a6b4-1d1fa77e2cb0,92,wing,True,2023-08-24T17:13:51.1
sport,PT13M51S,fea93a14-3952-11ef-a7e0-af5c55c3771d,964507b0-3b5a-1ddc-aedf-0fad7e1921f0,2023-08-24T17:13:51.2,assist,,1,475802bc-3953-11ef-b101-855e48b08f9c,c7e81d3c-45ee-1a47-a6b4-1d1fa77e2cb0,93,,True,2023-08-24T17:13:51.2
clock,PT14M19S,,98a874c4-412a-1c78-8cdb-ae05be0aede7,2023-08-24T17:14:19.1,main,,1,,,94,stop,,2023-08-24T17:14:19.1
clock,PT14M19S,,87abb4ab-d002-1dff-af75-449b6a237782,2023-08-24T17:14:19.2,main,,1,,,95,start,,2023-08-24T17:14:19.2
sport,PT14M27S,fea93a14-3952-11ef-a7e0-af5c55c3771d,df32d4d3-b5f9-1f5f-a840-25737f8149ab,2023-08-24T17:14:27.1,suspension,,1,475802bc-3953-11ef-b101-855e48b08f9c,df32d4d3-b5f9-1f5f-a840-25737f8149ab,96,twoMinutes,,2023-08-24T17:14:27.1
sport,PT14M31S,fe8d1885-3952-11ef-9130-af5c55c3771d,cb0de9d0-185f-1385-aace-c5d6e6544a91,2023-08-24T17:14:31.1,goal,{'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c'},1,50158fe2-3953-11ef-a039-a9530db97767,cb0de9d0-185f-1385-aace-c5d6e6544a91,97,sevenMetrePenalty,True,2023-08-24T17:14:31.1
sport,PT14M40S,fea93a14-3952-11ef-a7e0-af5c55c3771d,22140a1c-9786-1fd8-a535-cbb9daf35ac9,2023-08-24T17:14:40.1,goalKeeperChange,{'emptyNet': True},1,,22140a1c-9786-1fd8-a535-cbb9daf35ac9,98,,,2023-08-24T17:14:40.1
clock,PT15M22S,,adbd2816-c04d-1288-9b0b-c4a88b414433,2023-08-24T17:15:22.1,main,,1,,,99,stop,,2023-08-24T17:15:22.1
clock,PT15M22S,,5a1d92c1-1982-1a14-a7e2-aa1dba185138,2023-08-24T17:15:22.2,main,,1,,,100,start,,2023-08-24T17:15:22.2
sport,PT15M30S,fea93a14-3952-11ef-a7e0-af5c55c3771d,7cfca188-b1f4-13de-a20f-aebb3294219e,2023-08-24T17:15:30.1,goalKeeperChange,{'emptyNet': False},1,44b187b6-3953-11ef-9e2b-855e48b08f9c,7cfca188-b1f4-13de-a20f-aebb3294219e,101,,,2023-08-24T17:15:30.1
sport,PT15M32S,fea93a14-3952-11ef-a7e0-af5c55c3771d,6d67efd8-f854-1333-ae6c-a96b439c9388,2023-08-24T17:15:32.1,goal,{'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993'},1,4471a641-3953-11ef-8b14-855e48b08f9c,6d67efd8-f854-1333-ae6c-a96b439c9388,102,sevenMetrePenalty,True,2023-08-24T17:15:32.1
sport,PT15M59S,fe8d1885-3952-11ef-9130-af5c55c3771d,c93d5403-dd5a-17e4-8cc1-25aed017fac4,2023-08-24T17:15:59.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'RIGHT'}",1,50158fe2-3953-11ef-a039-a9530db97767,c93d5403-dd5a-17e4-8cc1-25aed017fac4,103,sixMetre,True,2023-08-24T17:15:59.1
sport,PT16M4S,fea93a14-3952-11ef-a7e0-af5c55c3771d,c041cf24-e6cf-1758-8dbe-f9809e08e12a,2023-08-24T17:16:04.1,goalKeeperChange,{'emptyNet': True},1,,c041cf24-e6cf-1758-8dbe-f9809e08e12a,104,,,2023-08-24T17:16:04.1
sport,PT16M26S,fea93a14-3952-11ef-a7e0-af5c55c3771d,cabb3025-1dbd-1f9f-a1eb-184eaeefb59e,2023-08-24T17:16:26.1,goalKeeperChange,{'emptyNet': False},1,44b187b6-3953-11ef-9e2b-855e48b08f9c,cabb3025-1dbd-1f9f-a1eb-184eaeefb59e,105,,,2023-08-24T17:16:26.1
sport,PT16M31S,fea93a14-3952-11ef-a7e0-af5c55c3771d,55617469-c37d-1b7f-8351-3700b17346ca,2023-08-24T17:16:31.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",1,0f410352-3956-11ef-8c6a-63392ed267d4,55617469-c37d-1b7f-8351-3700b17346ca,106,sixMetre,False,2023-08-24T17:16:31.1
sport,PT17M5S,fe8d1885-3952-11ef-9130-af5c55c3771d,4280f927-1d02-1bfa-ae2e-031d7fadacc7,2023-08-24T17:17:05.1,technicalFault,,1,66f5d7c6-3953-11ef-8f22-2510cc07ea6e,4280f927-1d02-1bfa-ae2e-031d7fadacc7,107,ballFault,,2023-08-24T17:17:05.1
sport,PT17M5S,fea93a14-3952-11ef-a7e0-af5c55c3771d,1a2793b5-df6a-1227-a262-e77f20a9ac89,2023-08-24T17:17:05.2,steal,,1,f24b6a05-3954-11ef-a821-4143a9146400,4280f927-1d02-1bfa-ae2e-031d7fadacc7,108,,,2023-08-24T17:17:05.2
clock,PT17M18S,,5ce4d3c3-67ae-1f3a-9b4e-bbec8f6261ca,2023-08-24T17:17:18.1,main,,1,,,109,stop,,2023-08-24T17:17:18.1
clock,PT17M18S,,6f3a09df-d108-1ea3-a523-4821b95042d7,2023-08-24T17:17:18.2,main,,1,,,110,start,,2023-08-24T17:17:18.2
sport,PT17M22S,fea93a14-3952-11ef-a7e0-af5c55c3771d,a8ad6ae8-12f0-10e2-9c38-1cfdf6e3d9cc,2023-08-24T17:17:22.1,goal,"{'attackType': 'FAST_BREAK', 'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",1,fe9fc8c6-3954-11ef-b8d2-0d6c0b831129,a8ad6ae8-12f0-10e2-9c38-1cfdf6e3d9cc,111,sixMetre,True,2023-08-24T17:17:22.1
