class,clock,entityId,eventId,eventTime,eventType,options,periodId,personId,playId,sequence,subType,success,timestamp
sport,PT14M52S,fe8d1885-3952-11ef-9130-af5c55c3771d,cdcfee89-27e5-1db2-a63b-63a3b93b7ce6,2023-08-24T17:44:52.1,suspension,,2,f5f23435-3953-11ef-9360-7f8c67faf7e7,cdcfee89-27e5-1db2-a63b-63a3b93b7ce6,272,twoMinutes,,2023-08-24T17:44:52.1
clock,PT15M6S,,389d4cd7-b97f-1906-871e-23d63644262a,2023-08-24T17:45:06.1,main,,2,,,273,stop,,2023-08-24T17:45:06.1
clock,PT15M6S,,96abdc48-f9e6-1c7b-a92f-6cf921e08117,2023-08-24T17:45:06.2,main,,2,,,274,start,,2023-08-24T17:45:06.2
sport,PT15M6S,fe8d1885-3952-11ef-9130-af5c55c3771d,4f83100a-1b25-150c-9a8a-e1008984b2fa,2023-08-24T17:45:06.3,goalKeeperChange,{'emptyNet': False},2,f759defc-3955-11ef-9e9e-e79bf7b1fa4b,4f83100a-1b25-150c-9a8a-e1008984b2fa,275,,,2023-08-24T17:45:06.3
clock,PT15M6S,,f31a0502-b734-1570-a7c7-724a01bcbc7a,2023-08-24T17:45:06.4,main,,2,,,276,start,,2023-08-24T17:45:06.4
sport,PT15M8S,fe8d1885-3952-11ef-9130-af5c55c3771d,e70b1569-eab2-101d-8b59-d2e0b4055910,2023-08-24T17:45:08.1,redCard,,2,513bb541-3953-11ef-a421-a9530db97767,e70b1569-eab2-101d-8b59-d2e0b4055910,277,,,2023-08-24T17:45:08.1
sport,PT15M13S,fea93a14-3952-11ef-a7e0-af5c55c3771d,f9f167a7-42b8-14c4-9a09-7df129eae033,2023-08-24T17:45:13.1,goal,{'goalKeeperId': 'f759defc-3955-11ef-9e9e-e79bf7b1fa4b'},2,4471a641-3953-11ef-8b14-855e48b08f9c,f9f167a7-42b8-14c4-9a09-7df129eae033,278,sevenMetrePenalty,True,2023-08-24T17:45:13.1
sport,PT15M21S,fe8d1885-3952-11ef-9130-af5c55c3771d,0066aec5-3626-1be2-8951-253d013a10ab,2023-08-24T17:45:21.1,goalKeeperChange,{'emptyNet': True},2,,0066aec5-3626-1be2-8951-253d013a10ab,279,,,2023-08-24T17:45:21.1
sport,PT16M15S,fe8d1885-3952-11ef-9130-af5c55c3771d,414ef11e-2b00-1df7-9258-98fd90148acd,2023-08-24T17:46:15.1,goalKeeperChange,{'emptyNet': False},2,f759defc-3955-11ef-9e9e-e79bf7b1fa4b,414ef11e-2b00-1df7-9258-98fd90148acd,280,,,2023-08-24T17:46:15.1
sport,PT16M18S,fe8d1885-3952-11ef-9130-af5c55c3771d,4453bde4-62ca-186d-9a82-57bd1478078b,2023-08-24T17:46:18.1,goal,"{'emptyNet': False, 'goalKeeperId': '44b187b6-3953-11ef-9e2b-855e48b08f9c', 'location': 'CENTRE'}",2,0e7ef9b9-3956-11ef-82c8-63392ed267d4,4453bde4-62ca-186d-9a82-57bd1478078b,281,nineMetre,True,2023-08-24T17:46:18.1
sport,PT16M21S,fe8d1885-3952-11ef-9130-af5c55c3771d,650a5430-6336-1f53-9834-7b4466ee210c,2023-08-24T17:46:21.1,goalKeeperChange,{'emptyNet': False},2,e834a72e-3954-11ef-8893-0119270b4993,650a5430-6336-1f53-9834-7b4466ee210c,282,,,2023-08-24T17:46:21.1
sport,PT16M33S,fea93a14-3952-11ef-a7e0-af5c55c3771d,6e3902b4-0e08-159a-9c63-9d8cfb8d22c2,2023-08-24T17:46:33.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'RIGHT'}",2,4471a641-3953-11ef-8b14-855e48b08f9c,6e3902b4-0e08-159a-9c63-9d8cfb8d22c2,283,wing,True,2023-08-24T17:46:33.1
sport,PT16M33S,fea93a14-3952-11ef-a7e0-af5c55c3771d,abc59f6a-763f-1a59-ae5a-690755f2d6cf,2023-08-24T17:46:33.2,assist,,2,475802bc-3953-11ef-b101-855e48b08f9c,6e3902b4-0e08-159a-9c63-9d8cfb8d22c2,284,,True,2023-08-24T17:46:33.2
sport,PT16M42S,fe8d1885-3952-11ef-9130-af5c55c3771d,d16824f2-dba3-188c-9332-21be19f83917,2023-08-24T17:46:42.1,goalKeeperChange,{'emptyNet': True},2,,d16824f2-dba3-188c-9332-21be19f83917,285,,,2023-08-24T17:46:42.1
sport,PT17M9S,fe8d1885-3952-11ef-9130-af5c55c3771d,a7535d40-682b-1cbf-a230-d3b2d01fc1fe,2023-08-24T17:47:09.1,goalKeeperChange,{'emptyNet': False},2,e834a72e-3954-11ef-8893-0119270b4993,a7535d40-682b-1cbf-a230-d3b2d01fc1fe,286,,,2023-08-24T17:47:09.1
sport,PT17M12S,fea93a14-3952-11ef-a7e0-af5c55c3771d,9578c5f8-f9a6-13d3-90de-654564e68658,2023-08-24T17:47:12.1,goalKeeperChange,{'emptyNet': False},2,0f46dff5-3956-11ef-bcc8-63392ed267d4,9578c5f8-f9a6-13d3-90de-654564e68658,287,,,2023-08-24T17:47:12.1
sport,PT17M13S,fe8d1885-3952-11ef-9130-af5c55c3771d,401389d9-28c8-10f7-872e-993be89c66e2,2023-08-24T17:47:13.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '0f46dff5-3956-11ef-bcc8-63392ed267d4', 'location': 'RIGHT'}",2,8a7e323f-3954-11ef-bdc6-a919af319ee5,401389d9-28c8-10f7-872e-993be89c66e2,288,sixMetre,False,2023-08-24T17:47:13.1
sport,PT17M25S,fea93a14-3952-11ef-a7e0-af5c55c3771d,f9ab9ba0-c9c2-1b60-8db9-fd5446d8492b,2023-08-24T17:47:25.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'RIGHT'}",2,f79b5dfa-3955-11ef-aa7e-e79bf7b1fa4b,f9ab9ba0-c9c2-1b60-8db9-fd5446d8492b,289,sixMetre,False,2023-08-24T17:47:25.1
sport,PT18M25S,fe8d1885-3952-11ef-9130-af5c55c3771d,25a2997f-1b7c-1139-a638-7de30989d670,2023-08-24T17:48:25.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '0f46dff5-3956-11ef-bcc8-63392ed267d4', 'location': 'RIGHT'}",2,0e79d06e-3956-11ef-aadf-63392ed267d4,25a2997f-1b7c-1139-a638-7de30989d670,290,sixMetre,False,2023-08-24T17:48:25.1
clock,PT19M6S,,ea8864cf-191b-1595-a87f-f6bba2d8d5f6,2023-08-24T17:49:06.1,main,,2,,,291,stop,,2023-08-24T17:49:06.1
clock,PT19M6S,,5d70d97a-086b-1811-8c30-35016344c6cd,2023-08-24T17:49:06.2,main,,2,,,292,start,,2023-08-24T17:49:06.2
clock,PT19M6S,,4198a1bb-9951-139e-8226-86efa4351d18,2023-08-24T17:49:06.3,main,,2,,,293,start,,2023-08-24T17:49:06.3
sport,PT19M16S,fea93a14-3952-11ef-a7e0-af5c55c3771d,f01c8f40-d463-185a-ae91-3f395038f093,2023-08-24T17:49:16.1,goal,{'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993'},2,4471a641-3953-11ef-8b14-855e48b08f9c,f01c8f40-d463-185a-ae91-3f395038f093,294,sevenMetrePenalty,True,2023-08-24T17:49:16.1
sport,PT20M6S,fe8d1885-3952-11ef-9130-af5c55c3771d,5749e13e-8e72-1402-9a24-7a16a99d8c4b,2023-08-24T17:50:06.1,goal,"{'emptyNet': False, 'goalKeeperId': '0f46dff5-3956-11ef-bcc8-63392ed267d4', 'location': 'CENTRE'}",2,c1fb283e-3954-11ef-af2a-791010fc8985,5749e13e-8e72-1402-9a24-7a16a99d8c4b,295,nineMetre,True,2023-08-24T17:50:06.1
sport,PT20M55S,fea93a14-3952-11ef-a7e0-af5c55c3771d,f36c014d-b192-1707-8f91-62c86b20e69d,2023-08-24T17:50:55.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",2,0f410352-3956-11ef-8c6a-63392ed267d4,f36c014d-b192-1707-8f91-62c86b20e69d,296,sixMetre,False,2023-08-24T17:50:55.1
clock,PT21M4S,,12ac10b6-c4bd-1ba2-9819-dec0ee6600c0,2023-08-24T17:51:04.1,main,,2,,,297,stop,,2023-08-24T17:51:04.1
sport,PT21M4S,fea93a14-3952-11ef-a7e0-af5c55c3771d,a7330d43-3ada-1979-9283-bab8cd343554,2023-08-24T17:51:04.2,goalKeeperChange,{'emptyNet': True},2,,a7330d43-3ada-1979-9283-bab8cd343554,298,,,2023-08-24T17:51:04.2
clock,PT21M4S,,ffb9abe7-b4e4-10ae-918c-46c308d1121b,2023-08-24T17:51:04.3,main,,2,,,299,start,,2023-08-24T17:51:04.3
sport,PT21M11S,fea93a14-3952-11ef-a7e0-af5c55c3771d,5d07a7e7-2efa-1411-9a2d-c6394cbc237f,2023-08-24T17:51:11.1,suspension,,2,52363e5d-3953-11ef-9b17-a9530db97767,5d07a7e7-2efa-1411-9a2d-c6394cbc237f,300,twoMinutes,,2023-08-24T17:51:11.1
sport,PT21M14S,fe8d1885-3952-11ef-9130-af5c55c3771d,cce1df41-f2ef-1b8f-9fd3-66cc5c892b86,2023-08-24T17:51:14.1,goal,"{'attackType': 'FAST_BREAK', 'emptyNet': True, 'location': 'CENTRE'}",2,c1fb283e-3954-11ef-af2a-791010fc8985,cce1df41-f2ef-1b8f-9fd3-66cc5c892b86,301,nineMetre,True,2023-08-24T17:51:14.1
clock,PT21M32S,,3fb92257-41fb-1db0-aff4-26092d9442db,2023-08-24T17:51:32.1,main,,2,,,302,stop,,2023-08-24T17:51:32.1
clock,PT21M32S,,c77abb83-4553-12b2-8c4e-9239c103f8df,2023-08-24T17:51:32.2,main,,2,,,303,start,,2023-08-24T17:51:32.2
clock,PT21M49S,,2e8e082e-a19c-1776-9fde-02e237b1b2e7,2023-08-24T17:51:49.1,main,,2,,,304,stop,,2023-08-24T17:51:49.1
clock,PT21M49S,,7ad0ba01-9935-1d63-9161-4ce6f298abaa,2023-08-24T17:51:49.2,main,,2,,,305,start,,2023-08-24T17:51:49.2
clock,PT22M1S,,6561cf1d-df88-162d-9445-08904d18feda,2023-08-24T17:52:01.1,main,,2,,,306,stop,,2023-08-24T17:52:01.1
sport,PT22M1S,fea93a14-3952-11ef-a7e0-af5c55c3771d,dfe6a5fe-2921-1f89-9d24-a6f6d5f1871c,2023-08-24T17:52:01.2,goalKeeperChange,{'emptyNet': False},2,0f46dff5-3956-11ef-bcc8-63392ed267d4,dfe6a5fe-2921-1f89-9d24-a6f6d5f1871c,307,,,2023-08-24T17:52:01.2
clock,PT22M1S,,8d2f8756-3e29-1be9-8162-203916afc457,2023-08-24T17:52:01.3,main,,2,,,308,start,,2023-08-24T17:52:01.3
sport,PT22M15S,fea93a14-3952-11ef-a7e0-af5c55c3771d,8cecf2e4-0266-18d6-80cc-a6631828f1c9,2023-08-24T17:52:15.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",2,f9821870-3955-11ef-8ff7-e79bf7b1fa4b,8cecf2e4-0266-18d6-80cc-a6631828f1c9,309,nineMetre,False,2023-08-24T17:52:15.1
sport,PT22M54S,fe8d1885-3952-11ef-9130-af5c55c3771d,51c4684f-650a-18d7-a64b-ec215987e180,2023-08-24T17:52:54.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '0f46dff5-3956-11ef-bcc8-63392ed267d4', 'location': 'LEFT'}",2,8a7e323f-3954-11ef-bdc6-a919af319ee5,51c4684f-650a-18d7-a64b-ec215987e180,310,nineMetre,False,2023-08-24T17:52:54.1
sport,PT23M38S,fea93a14-3952-11ef-a7e0-af5c55c3771d,d2cc6a08-1325-18fc-a3eb-8a6719980e9e,2023-08-24T17:53:38.1,goal,"{'emptyNet': False, 'failureReason': 'SHOT_BLOCKED', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'RIGHT'}",2,f2fc1b0a-3954-11ef-ae4a-4143a9146400,d2cc6a08-1325-18fc-a3eb-8a6719980e9e,311,nineMetre,False,2023-08-24T17:53:38.1
sport,PT23M38S,fe8d1885-3952-11ef-9130-af5c55c3771d,5a675e5b-0a8d-1518-8edd-7b53ce46c224,2023-08-24T17:53:38.2,block,,2,455ee77d-3953-11ef-ab3e-855e48b08f9c,d2cc6a08-1325-18fc-a3eb-8a6719980e9e,312,,True,2023-08-24T17:53:38.2
clock,PT23M47S,,f4149ebf-bd1f-12ec-ac93-60da77c6c64e,2023-08-24T17:53:47.1,main,,2,,,313,stop,,2023-08-24T17:53:47.1
clock,PT23M47S,,e167524f-4fb4-1e0c-8e95-c77904ca515a,2023-08-24T17:53:47.2,main,,2,,,314,start,,2023-08-24T17:53:47.2
clock,PT24M11S,,8638e916-7d15-1b92-8aa8-5fd58976bd52,2023-08-24T17:54:11.1,main,,2,,,315,stop,,2023-08-24T17:54:11.1
clock,PT24M11S,,b3537054-ab91-1d99-9439-09880dfd71e4,2023-08-24T17:54:11.2,main,,2,,,316,start,,2023-08-24T17:54:11.2
clock,PT24M11S,,6c7ca3f0-2e64-13e5-ad33-544a40e7c787,2023-08-24T17:54:11.3,main,,2,,,317,start,,2023-08-24T17:54:11.3
sport,PT24M16S,fe8d1885-3952-11ef-9130-af5c55c3771d,9c420320-195e-12e3-8cc1-1a9837445fd2,2023-08-24T17:54:16.1,goal,{'goalKeeperId': '0f46dff5-3956-11ef-bcc8-63392ed267d4'},2,8a7e323f-3954-11ef-bdc6-a919af319ee5,9c420320-195e-12e3-8cc1-1a9837445fd2,318,sevenMetrePenalty,True,2023-08-24T17:54:16.1
clock,PT24M47S,,890f5522-185d-1630-99df-b13281333ed4,2023-08-24T17:54:47.1,main,,2,,,319,stop,,2023-08-24T17:54:47.1
clock,PT24M47S,,f8f0eafa-39c7-162e-aa5e-5156edc2652e,2023-08-24T17:54:47.2,main,,2,,,320,start,,2023-08-24T17:54:47.2
sport,PT25M5S,fea93a14-3952-11ef-a7e0-af5c55c3771d,cfb64154-fa3a-171c-9061-f4d25e1e1e58,2023-08-24T17:55:05.1,goal,"{'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",2,f9821870-3955-11ef-8ff7-e79bf7b1fa4b,cfb64154-fa3a-171c-9061-f4d25e1e1e58,321,nineMetre,False,2023-08-24T17:55:05.1
sport,PT25M57S,fe8d1885-3952-11ef-9130-af5c55c3771d,5bc752c6-719b-1f0d-9e2f-2907604cd43a,2023-08-24T17:55:57.1,technicalFault,,2,c1fb283e-3954-11ef-af2a-791010fc8985,5bc752c6-719b-1f0d-9e2f-2907604cd43a,322,ruleFault,,2023-08-24T17:55:57.1
sport,PT26M25S,fea93a14-3952-11ef-a7e0-af5c55c3771d,05ec0308-5d5a-1f44-8eab-336824c1745d,2023-08-24T17:56:25.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",2,475802bc-3953-11ef-b101-855e48b08f9c,05ec0308-5d5a-1f44-8eab-336824c1745d,323,sixMetre,False,2023-08-24T17:56:25.1
clock,PT26M58S,,ae24b98c-ef7f-1615-861a-63476707cf92,2023-08-24T17:56:58.1,main,,2,,,324,stop,,2023-08-24T17:56:58.1
clock,PT26M58S,,e1e3f20e-1daa-1a06-9acb-ddd67f301b13,2023-08-24T17:56:58.2,main,,2,,,325,start,,2023-08-24T17:56:58.2
sport,PT26M58S,fe8d1885-3952-11ef-9130-af5c55c3771d,5bd189de-55f4-1e97-85f6-6b0418c9272c,2023-08-24T17:56:58.3,goalKeeperChange,{'emptyNet': False},2,f759defc-3955-11ef-9e9e-e79bf7b1fa4b,5bd189de-55f4-1e97-85f6-6b0418c9272c,326,,,2023-08-24T17:56:58.3
clock,PT26M58S,,549bc1aa-3d18-1b54-8af1-521e1cc0a034,2023-08-24T17:56:58.4,main,,2,,,327,start,,2023-08-24T17:56:58.4
sport,PT27M1S,fea93a14-3952-11ef-a7e0-af5c55c3771d,8b1bd18a-2fc7-1ca7-97df-fa440e8814d1,2023-08-24T17:57:01.1,goal,{'goalKeeperId': 'f759defc-3955-11ef-9e9e-e79bf7b1fa4b'},2,4471a641-3953-11ef-8b14-855e48b08f9c,8b1bd18a-2fc7-1ca7-97df-fa440e8814d1,328,sevenMetrePenalty,True,2023-08-24T17:57:01.1
sport,PT27M11S,fe8d1885-3952-11ef-9130-af5c55c3771d,91f34173-61e3-1b04-a3ce-b4cf60123530,2023-08-24T17:57:11.1,goalKeeperChange,{'emptyNet': False},2,e834a72e-3954-11ef-8893-0119270b4993,91f34173-61e3-1b04-a3ce-b4cf60123530,329,,,2023-08-24T17:57:11.1
clock,PT27M33S,,f890abf3-1484-10bf-a3ca-106de5515e35,2023-08-24T17:57:33.1,main,,2,,,330,stop,,2023-08-24T17:57:33.1
clock,PT27M33S,,dd809e09-149f-1164-8c02-9a6ae9fb24b2,2023-08-24T17:57:33.2,main,,2,,,331,start,,2023-08-24T17:57:33.2
sport,PT27M34S,fea93a14-3952-11ef-a7e0-af5c55c3771d,9dda7b16-6f8d-167d-8e3d-e31129f570ad,2023-08-24T17:57:34.1,suspension,,2,4471a641-3953-11ef-8b14-855e48b08f9c,9dda7b16-6f8d-167d-8e3d-e31129f570ad,332,twoMinutes,,2023-08-24T17:57:34.1
sport,PT28M4S,fe8d1885-3952-11ef-9130-af5c55c3771d,1e6c8bbb-2705-1a09-a040-4f6f7b1c29b8,2023-08-24T17:58:04.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'failureReason': 'SAVE', 'goalKeeperId': '0f46dff5-3956-11ef-bcc8-63392ed267d4', 'location': 'RIGHT'}",2,50158fe2-3953-11ef-a039-a9530db97767,1e6c8bbb-2705-1a09-a040-4f6f7b1c29b8,333,sixMetre,False,2023-08-24T17:58:04.1
sport,PT28M45S,fea93a14-3952-11ef-a7e0-af5c55c3771d,908f7c18-2265-1a99-8d20-afe2e854555d,2023-08-24T17:58:45.1,goalKeeperChange,{'emptyNet': True},2,,908f7c18-2265-1a99-8d20-afe2e854555d,334,,,2023-08-24T17:58:45.1
clock,PT28M55S,,5aa74e27-145e-11fa-98cc-d510a3373af8,2023-08-24T17:58:55.1,main,,2,,,335,stop,,2023-08-24T17:58:55.1
sport,PT28M55S,fea93a14-3952-11ef-a7e0-af5c55c3771d,9aa7e9bd-01f1-1aa3-a962-66849dc71f90,2023-08-24T17:58:55.2,timeOut,,2,,9aa7e9bd-01f1-1aa3-a962-66849dc71f90,336,team,,2023-08-24T17:58:55.2
sport,PT28M55S,fea93a14-3952-11ef-a7e0-af5c55c3771d,32ac3094-3b57-1c59-9533-d4d2a09ec77f,2023-08-24T17:58:55.3,goalKeeperChange,{'emptyNet': False},2,0f46dff5-3956-11ef-bcc8-63392ed267d4,9aa7e9bd-01f1-1aa3-a962-66849dc71f90,337,,,2023-08-24T17:58:55.3
clock,PT28M55S,,5f5a272f-9c5d-1437-8b6e-59d8d90ba5c5,2023-08-24T17:58:55.4,main,,2,,,338,start,,2023-08-24T17:58:55.4
clock,PT29M3S,,4d3d666d-f20f-1fe3-8f02-d799db8d9d5b,2023-08-24T17:59:03.1,main,,2,,,339,stop,,2023-08-24T17:59:03.1
clock,PT29M3S,,95840969-fd2c-1e21-8e90-8da05adfc036,2023-08-24T17:59:03.2,main,,2,,,340,start,,2023-08-24T17:59:03.2
sport,PT29M7S,fea93a14-3952-11ef-a7e0-af5c55c3771d,7358121f-8771-17d6-a4e0-673a4d810dd1,2023-08-24T17:59:07.1,goal,"{'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'LEFT'}",2,f9821870-3955-11ef-8ff7-e79bf7b1fa4b,7358121f-8771-17d6-a4e0-673a4d810dd1,341,nineMetre,True,2023-08-24T17:59:07.1
clock,PT29M21S,,1e4e202b-ff23-18ec-8e41-20c0c8173d07,2023-08-24T17:59:21.1,main,,2,,,342,stop,,2023-08-24T17:59:21.1
sport,PT29M21S,fe8d1885-3952-11ef-9130-af5c55c3771d,abdc6dd9-cbbb-17d9-a7a7-46fb947e8080,2023-08-24T17:59:21.2,timeOut,,2,,abdc6dd9-cbbb-17d9-a7a7-46fb947e8080,343,team,,2023-08-24T17:59:21.2
clock,PT29M21S,,3241f848-c8fd-165c-9cbd-b98012f8e570,2023-08-24T17:59:21.3,main,,2,,,344,start,,2023-08-24T17:59:21.3
sport,PT29M35S,fe8d1885-3952-11ef-9130-af5c55c3771d,ca89c336-4fda-1353-a8af-9a583572c9bb,2023-08-24T17:59:35.1,technicalFault,,2,8a7e323f-3954-11ef-bdc6-a919af319ee5,ca89c336-4fda-1353-a8af-9a583572c9bb,345,ballFault,,2023-08-24T17:59:35.1
sport,PT29M58S,fea93a14-3952-11ef-a7e0-af5c55c3771d,1ba592e6-e9e5-11e7-8526-0a7c98838e0b,2023-08-24T17:59:58.1,goal,"{'attackType': 'BREAK_THROUGH', 'emptyNet': False, 'goalKeeperId': 'e834a72e-3954-11ef-8893-0119270b4993', 'location': 'CENTRE'}",2,f7697a72-3955-11ef-9f65-e79bf7b1fa4b,1ba592e6-e9e5-11e7-8526-0a7c98838e0b,346,sixMetre,True,2023-08-24T17:59:58.1
sport,PT29M58S,fea93a14-3952-11ef-a7e0-af5c55c3771d,bba95935-4f98-1d0a-8580-1fec5934e0d6,2023-08-24T17:59:58.2,assist,,2,f2fc1b0a-3954-11ef-ae4a-4143a9146400,1ba592e6-e9e5-11e7-8526-0a7c98838e0b,347,,True,2023-08-24T17:59:58.2
sport,PT29M59S,fe8d1885-3952-11ef-9130-af5c55c3771d,d2bfdffc-3b81-1b8c-8960-d22dc5378f3c,2023-08-24T17:59:59.1,possession,,2,,,348,,,2023-08-24T17:59:59.1
clock,PT29M59S,,87215167-0f7c-112e-8da1-d40652dc8cdd,2023-08-24T17:59:59.2,main,,2,,,349,stop,,2023-08-24T17:59:59.2
sport,PT30M0S,,26dcba66-895a-1f9c-8b6c-dd15309724e2,2023-08-24T18:00:00.1,period,,2,,,350,end,,2023-08-24T18:00:00.1
sport,PT30M0S,,1d5b202d-90cc-17a4-9a4c-6cad2d82f6e0,2023-08-24T18:00:00.2,period,,2,,,351,confirmed,,2023-08-24T18:00:00.2
sport,PT30M0S,,04f36b07-f811-19a9-814f-f7d32097ebf5,2023-08-24T18:00:00.3,fixture,,2,,,352,end,,2023-08-24T18:00:00.3
sport,PT30M0S,,1ccec77b-d684-104f-814d-aa5ce518a9f2,2023-08-24T18:00:00.4,fixture,,2,,,353,confirmed,,2023-08-24T18:00:00.4
